,订单号,应付金额,实际金额,商品,支付时间,地点,状态,提现
6991,DD201708167493827286893327301,4.5,4.5,加多宝,2017-04-30 16:13:00,A,已出货未退款,已提现
6992,DD201708167493826952999690845,4.5,4.5,50g上好佳日式鱼果,2017-04-30 16:20:00,A,已出货未退款,已提现
6998,DD201708167493826087211461818,1.8,1.8,32g卫龙亲嘴烧,2017-04-30 16:44:00,A,已出货未退款,已提现
7003,DD2017081674930593854699234711,1.5,1.5,40g双汇玉米热狗肠,2017-04-30 17:43:00,A,已出货未退款,已提现
7004,DD2017081674930594156219692688,2.5,2.5,30g无穷农场盐_鸡蛋,2017-04-30 17:51:00,A,已出货未退款,已提现
7005,DD201708167493963201326011357,4.0,4.0,阿萨姆奶茶,2017-04-30 17:52:00,A,已出货未退款,已提现
7007,DD2017081674930594731864992202,3.0,3.0,145ml旺仔牛奶罐装,2017-04-30 17:55:00,A,已出货未退款,已提现
7014,DD20170829174847811FC3C65DD5B,3.5,3.5,东鹏特饮,2017-04-30 19:11:00,A,已出货未退款,已提现
7025,DD201707112048537798DFF7062C7,2.0,2.0,怡宝纯净水,2017-04-30 20:20:00,A,已出货未退款,已提现
7032,DD201708167493824887791724209,5.5,5.5,268ml雀巢咖啡丝滑拿铁,2017-04-30 21:17:00,A,已出货未退款,已提现
7035,DD2017082615224026B1B2A8244C0,3.0,3.0,卫龙大面筋,2017-04-30 22:03:00,A,已出货未退款,已提现
7043,DD201708167493823529200703872,4.0,4.0,85g新麦潮北海道吐司,2017-04-30 23:24:00,A,已出货未退款,已提现
7044,DD201708167493823516236387943,6.5,6.5,148g富甲一方紫薯仔,2017-04-30 23:38:00,A,已出货未退款,已提现
7053,DD201708167493823507395705685,0.8,0.8,咪咪虾条马来西亚风味,2017-05-01 02:11:00,A,已出货未退款,已提现
7054,DD201708167493823379644601978,3.0,3.0,250ml维他原味豆奶,2017-05-01 02:12:00,A,已出货未退款,已提现
7057,DD20170719180814544A17289F6B9,3.0,3.0,可口可乐（500ml）,2017-05-01 02:30:00,A,已出货未退款,已提现
7078,DD201708167493963563058950123,4.0,4.0,阿萨姆奶茶,2017-05-01 07:03:00,A,已出货未退款,已提现
7080,DD201708167493963565504582914,2.5,2.5,伊利纯牛奶,2017-05-01 07:04:00,A,已出货未退款,已提现
7082,DD2017081674930605420734866333,4.5,4.5,40g呀土豆番茄酱味,2017-05-01 07:05:00,A,已出货未退款,已提现
7083,DD2017081674930605833524862237,2.5,2.5,250ml王老吉盒装,2017-05-01 07:06:00,A,已出货未退款,已提现
7087,DD201708167493963632554004852,3.0,3.0,维他奶,2017-05-01 08:02:00,A,已出货未退款,已提现
7092,DD201708167493822764751585414,4.5,4.5,55g奥利奥原味夹心饼干,2017-05-01 11:40:00,A,已出货未退款,已提现
7095,DD201708167493821709843916314,7.0,7.0,500ml统一冰糖雪梨,2017-05-01 11:53:00,A,已出货未退款,已提现
7109,DD2017081674930612526745663305,4.5,4.5,40g乐事美国经典原味,2017-05-01 12:57:00,A,已出货未退款,已提现
7112,DD201708167493819284960100975,4.5,4.5,40g乐事薯片黄瓜味,2017-05-01 13:49:00,A,已出货未退款,已提现
7117,DD2017060114343045DEEC7AF31DC,4.0,4.0,脉动,2017-05-01 15:15:00,A,已出货未退款,已提现
7125,DD201708167493819043115027826,2.5,2.5,30g无穷农场盐_鸡蛋,2017-05-01 16:11:00,A,已出货未退款,已提现
7126,DD201708167493818962581225869,4.0,4.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017-05-01 16:49:00,A,已出货未退款,已提现
7130,DD201708167493818517375047665,4.5,4.5,40g乐事薯片黄瓜味,2017-05-01 17:03:00,A,已出货未退款,已提现
7132,DD2017081674930619432724684233,5.0,5.0,145ml旺仔牛奶盒装,2017-05-01 17:53:00,A,已出货未退款,已提现
7133,DD20170816749396397561616369,2.5,2.5,伊利优酸乳,2017-05-01 17:54:00,A,已出货未退款,已提现
7141,DD2017060113552748065DB91F85C,2.0,2.0,怡宝纯净水,2017-05-01 20:11:00,A,已出货未退款,已提现
7143,DD20170815222623100415456893E,4.0,4.0,脉动,2017-05-01 20:12:00,A,已出货未退款,已提现
7153,DD2017081674930627382378065888,2.5,2.5,30g无穷农场盐_鸡蛋,2017-05-01 21:38:00,A,已出货未退款,已提现
7166,DD20170816749306317586064914,4.5,4.5,250ml燕塘甜牛奶,2017-05-01 22:52:00,A,已出货未退款,已提现
7176,DD2017081674930634293595496412,5.0,5.0,30g无穷农场盐_鸡蛋,2017-05-02 00:20:00,A,已出货未退款,已提现
7182,DD2017081674930637007044969095,6.0,6.0,86g合味道海鲜风味,2017-05-02 02:32:00,A,已出货未退款,已提现
7189,DD2017081674930637195562764835,4.5,4.5,40g乐事薯片黄瓜味,2017-05-02 03:22:00,A,已出货未退款,已提现
7199,DD201708167493813200362864155,3.6,3.6,32g卫龙亲嘴烧,2017-05-02 08:13:00,A,已出货未退款,已提现
7200,DD20170816749381319229727202,2.5,2.5,30g无穷农场盐_鸡蛋,2017-05-02 08:46:00,A,已出货未退款,已提现
7201,DD201708167493812857260755338,3.5,3.5,丽芝士纳宝帝奶酪威化饼干,2017-05-02 09:34:00,A,已出货未退款,已提现
7206,DD201708167493812517610846015,6.5,6.5,430g泰奇八宝粥,2017-05-02 10:47:00,A,已出货未退款,已提现
7210,DD201708167493812238835124928,17.0,17.0,188g澳门永辉鸡仔饼,2017-05-02 11:57:00,A,已出货未退款,已提现
7215,DD2017081674930644327146444809,3.0,3.0,250ml维他柠檬茶,2017-05-02 12:23:00,A,已出货未退款,已提现
7217,DD201708167493812080249136929,4.5,4.5,600ml脉动青柠,2017-05-02 13:45:00,A,已出货未退款,已提现
7219,DD201708167493811900258851962,4.5,4.5,500ml加多宝,2017-05-02 13:49:00,A,已出货未退款,已提现
7226,DD2017081674930648661849220542,1.5,1.5,40g双汇玉米热狗肠,2017-05-02 14:52:00,A,已出货未退款,已提现
7240,DD2017081674930652044438019595,1.5,1.5,40g双汇玉米热狗肠,2017-05-02 15:45:00,A,已出货未退款,已提现
7242,DD201708167493065264701758702,3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017-05-02 15:47:00,A,已出货未退款,已提现
7259,DD2017081674930654616080873706,6.0,6.0,250ml维他原味豆奶,2017-05-02 17:53:00,A,已出货未退款,已提现
7260,DD2017081674930655168831739613,4.0,4.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017-05-02 18:08:00,A,已出货未退款,已提现
7263,DD2017081674930656355612624176,6.5,6.5,泰奇八宝粥,2017-05-02 18:54:00,A,已出货未退款,已提现
7265,DD2017081674930656995866017616,5.0,5.0,145ml旺仔牛奶盒装,2017-05-02 19:05:00,A,已出货未退款,已提现
7267,DD2017081674930657516706424767,1.8,1.8,32g卫龙亲嘴烧,2017-05-02 19:12:00,A,已出货未退款,已提现
7279,DD2017081674930660692409534247,3.2,3.2,20g咪咪虾条马来西亚风味,2017-05-02 21:58:00,A,已出货未退款,已提现
7286,DD201708167493066289087939526,3.0,3.0,250ml维他柠檬茶,2017-05-02 23:22:00,A,已出货未退款,已提现
7287,DD201708167493066335470705765,4.5,4.5,50g上好佳日式鱼果,2017-05-02 23:38:00,A,已出货未退款,已提现
7290,DD2017081674930664062956224477,7.5,7.5,雀巢咖啡,2017-05-02 23:42:00,A,已出货未退款,已提现
7305,DD2017081674930670325387983555,2.5,2.5,30g无穷农场盐_鸡蛋,2017-05-03 04:06:00,A,已出货未退款,已提现
7306,DD2017081674930671009296819994,1.8,1.8,32g卫龙亲嘴烧红烧牛肉味,2017-05-03 04:53:00,A,已出货未退款,已提现
7314,DD2017081674930674548448849645,4.0,4.0,500ml统一阿萨姆奶茶,2017-05-03 07:58:00,A,已出货未退款,已提现
7318,DD2017081674930676097347963222,1.6,1.6,韩国海牌海苔,2017-05-03 08:33:00,A,已出货未退款,已提现
7322,DD2017081674930677534240204484,4.5,4.5,250ml燕塘红枣牛奶,2017-05-03 08:49:00,A,已出货未退款,已提现
7324,DD2017081674930678080701370633,1.5,1.5,45g双汇泡面拍挡,2017-05-03 10:38:00,A,已出货未退款,已提现
7326,DD2017081674930679937086812862,3.0,3.0,40g双汇玉米热狗肠,2017-05-03 12:10:00,A,已出货未退款,已提现
7327,DD2017081674930680769666885094,4.0,4.0,450ml美汁源果粒橙,2017-05-03 12:14:00,A,已出货未退款,已提现
7328,DD2017081674930681354149877785,4.5,4.5,68g好丽友蛋黄派2枚,2017-05-03 13:00:00,A,已出货未退款,已提现
7334,DD201708167493809514263267604,7.0,7.0,34g公仔迷你杯牛肉味,2017-05-03 13:54:00,A,已出货未退款,已提现
7335,DD201708167493964955613834917,2.0,2.0,怡宝纯净水,2017-05-03 15:13:00,A,已出货未退款,已提现
7352,DD201708167493809489820159269,3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017-05-03 18:18:00,A,已出货未退款,已提现
7354,DD201708167493965024306522457,10.0,10.0,口味王槟榔（绿）,2017-05-03 19:14:00,A,已出货未退款,已提现
7356,DD201708167493809438213432292,7.0,7.0,维他柠檬茶,2017-05-03 19:52:00,A,已出货未退款,已提现
7357,DD2017081674930688209765515494,4.5,4.5,燕塘红枣牛奶,2017-05-03 20:04:00,A,已出货未退款,已提现
7371,DD201708167493069340511800103,2.5,2.5,30g无穷农场盐_鸡蛋,2017-05-04 00:37:00,A,已出货未退款,已提现
7373,DD2017081674930695272594761481,9.0,9.0,四洲粟一烧烧烤味,2017-05-04 01:55:00,A,已出货未退款,已提现
7374,DD201708167493069553560579599,3.2,3.2,20g咪咪虾条马来西亚风味,2017-05-04 02:04:00,A,已出货未退款,已提现
7377,DD2017081674930696719458707498,6.0,6.0,86g合味道海鲜风味,2017-05-04 02:24:00,A,已出货未退款,已提现
7381,DD2017081674930697184627012007,11.8,11.8,37.5g费列罗榛果威化巧克力3颗,2017-05-04 04:34:00,A,已出货未退款,已提现
7382,DD2017081674930697376777712756,6.5,6.5,148g富甲一方紫薯仔,2017-05-04 04:36:00,A,已出货未退款,已提现
7416,DD2017081674930709112406263796,2.5,2.5,145ml旺仔牛奶盒装,2017-05-04 15:58:00,A,已出货未退款,已提现
7417,DD2017081674930711056162184412,3.5,3.5,70g乖媳妇野山泡椒凤爪,2017-05-04 15:59:00,A,已出货未退款,已提现
7420,DD2017081674930712009076314437,3.2,3.2,2g韩国海牌海苔,2017-05-04 17:03:00,A,已出货未退款,已提现
7424,DD2017081674930713215935446277,2.5,2.5,30g无穷农场盐_鸡蛋,2017-05-04 17:53:00,A,已出货未退款,已提现
7425,DD2017081674930714014023507948,1.5,1.5,40g双汇玉米热狗肠,2017-05-04 17:54:00,A,已出货未退款,已提现
7436,DD201708167493965231401374765,4.0,4.0,阿萨姆奶茶,2017-05-04 18:43:00,A,已出货未退款,已提现
7443,DD2017081674930717297953741334,5.0,5.0,无穷农场盐_鸡蛋,2017-05-04 19:30:00,A,已出货未退款,已提现
7455,DD2017081674930719524204162996,4.5,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017-05-04 21:58:00,A,已出货未退款,已提现
7456,DD2017081674930720302150670473,3.0,3.0,250ml维他原味豆奶,2017-05-04 22:14:00,A,已出货未退款,已提现
7465,DD2017081674930721833656591069,4.5,4.5,180ml雀巢咖啡罐装,2017-05-05 00:06:00,A,已出货未退款,已提现
7468,DD201708167493072374036005148,6.5,6.5,250ml红牛,2017-05-05 00:26:00,A,已出货未退款,已提现
7487,DD2017081674930729266541586033,4.5,4.5,燕塘红枣牛奶,2017-05-05 08:02:00,A,已出货未退款,已提现
7491,DD2017081674930730720259666964,3.0,3.0,70g乖媳妇野山泡椒凤爪,2017-05-05 08:50:00,A,已出货未退款,已提现
7497,DD201708167493073269625398752,4.5,4.5,250ML东鹏特饮,2017-05-05 10:29:00,A,已出货未退款,已提现
7498,DD201708167493802897353826195,3.6,3.6,32g卫龙亲嘴烧,2017-05-05 11:36:00,A,已出货未退款,已提现
7502,DD2017053022143517F341B54F709,3.5,3.5,熊字饼,2017-05-05 11:52:00,A,已出货未退款,已提现
7504,DD201708167493798043467357266,10.0,10.0,225g味之不规则饼干芝士味,2017-05-05 12:30:00,A,已出货未退款,已提现
7514,DD201708167493797874420279272,4.5,4.5,78g卫龙亲嘴语辣条,2017-05-05 13:58:00,A,已出货未退款,已提现
7520,DD2017081674930739042690491269,6.5,6.5,250ml红牛,2017-05-05 14:57:00,A,已出货未退款,已提现
7528,DD201708167493796041368398792,3.0,3.0,40g双汇玉米热狗肠,2017-05-05 15:44:00,A,已出货未退款,已提现
7531,DD201708167493795877682527403,1.5,1.5,卫龙亲嘴烧红烧牛肉味,2017-05-05 16:25:00,A,已出货未退款,已提现
7541,DD2017081674930750718911319339,1.5,1.5,40g双汇玉米热狗肠,2017-05-05 18:29:00,A,已出货未退款,已提现
7548,DD2017081423415692A17FE6261B3,2.0,2.0,怡宝纯净水,2017-05-05 20:10:00,A,已出货未退款,已提现
7555,DD201708167493795237851017013,4.5,4.5,250ml燕塘红枣牛奶,2017-05-05 22:13:00,A,已出货未退款,已提现
7563,DD2017081674930759116666387039,3.0,3.0,40g双汇玉米热狗肠,2017-05-06 00:31:00,A,已出货未退款,已提现
7568,DD2017081674930759838822197486,5.4,5.4,32g卫龙亲嘴烧,2017-05-06 00:58:00,A,已出货未退款,已提现
7578,DD2017081674930763970818556344,5.0,5.0,无穷农场盐_鸡蛋,2017-05-06 05:33:00,A,已出货未退款,已提现
7585,DD201708167493795138587790002,9.0,9.0,12g劲仔小鱼麻辣味,2017-05-06 09:57:00,A,已出货未退款,已提现
7590,DD2017081674930767099293025533,19.5,19.5,250ml红牛,2017-05-06 12:00:00,A,已出货未退款,已提现
7591,DD201708167493794712908916426,6.0,6.0,86g合味道海鲜风味,2017-05-06 12:15:00,A,已出货未退款,已提现
7593,DD201705301749065140949BDACE7,15.0,15.0,口味王槟榔（红）,2017-05-06 12:17:00,A,已出货未退款,已提现
7596,DD201708167493793901282002967,3.0,3.0,250ml维他柠檬茶,2017-05-06 13:02:00,A,已出货未退款,已提现
7599,DD201708167493793462958997562,3.5,3.5,新麦潮手撕面包（提子味）,2017-05-06 13:11:00,A,已出货未退款,已提现
7600,DD201708167493793457221166824,7.0,7.0,优益C活菌型乳酸菌饮品,2017-05-06 13:12:00,A,已出货未退款,已提现
7602,DD201708167493793400345963665,3.0,3.0,无穷烤鸡小腿（蜂蜜）,2017-05-06 13:37:00,A,已出货未退款,已提现
7603,DD20170816749352468039593068,7.0,7.0,85g新麦潮手撕面包（提子味）,2017-05-06 13:38:00,A,已出货未退款,已提现
7604,DD201708142259314756660AB62E2,2.0,2.0,怡宝纯净水,2017-05-06 13:38:00,A,已出货未退款,已提现
7605,DD201708167493793350840989417,1.6,1.6,2g韩国海牌海苔,2017-05-06 13:39:00,A,已出货未退款,已提现
7606,DD201708167493792631809526896,4.5,4.5,250ml燕塘甜牛奶,2017-05-06 14:05:00,A,已出货未退款,已提现
7616,DD201708167493790427775222851,6.5,6.5,91g徐福记凤梨酥,2017-05-06 15:38:00,A,已出货未退款,已提现
7622,DD201708167493788792666461803,6.0,6.0,13g无穷烤鸡小腿蜂蜜味,2017-05-06 15:51:00,A,已出货未退款,已提现
7627,DD201708167493787675119425998,5.0,5.0,85g统一老坛酸菜牛肉面,2017-05-06 17:29:00,A,已出货未退款,已提现
7632,DD2017081674930779118475750957,4.0,4.0,新麦潮天然酵母面包,2017-05-06 18:52:00,A,已出货未退款,已提现
7637,DD20170530104754918E37C7ECF15,4.0,4.0,脉动,2017-05-06 21:05:00,A,已出货未退款,已提现
7649,DD2017081674930787174135443677,3.2,3.2,2g韩国海牌海苔,2017-05-07 00:31:00,A,已出货未退款,已提现
7651,DD2017081674930788121422025851,7.0,7.0,130g果王玉带蚕豆,2017-05-07 01:41:00,A,已出货未退款,已提现
7652,DD2017081674930788156427745692,2.0,2.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017-05-07 01:42:00,A,已出货未退款,已提现
7666,DD201708167493079289252257083,6.0,6.0,250ml维他柠檬茶,2017-05-07 09:29:00,A,已出货未退款,已提现
7667,DD2017081674930794493961228499,3.5,3.5,600ml雪碧,2017-05-07 09:30:00,A,已出货未退款,已提现
7672,DD2017081674930795998574446863,3.0,3.0,250ml维他柠檬茶,2017-05-07 10:05:00,A,已出货未退款,已提现
7675,DD2017081674930796622764623991,3.6,3.6,32g卫龙亲嘴烧红烧牛肉味,2017-05-07 11:10:00,A,已出货未退款,已提现
7680,DD2017081674930798063302318105,6.5,6.5,250ml红牛,2017-05-07 11:53:00,A,已出货未退款,已提现
7686,DD2017081674930801025113906692,9.0,9.0,40g乐事薯片黄瓜味,2017-05-07 12:20:00,A,已出货未退款,已提现
7687,DD2017081674930801283471077021,10.0,10.0,30g无穷农场盐_鸡蛋,2017-05-07 12:33:00,A,已出货未退款,已提现
7690,DD2017081674930802017872333922,5.0,5.0,30g无穷农场盐_鸡蛋,2017-05-07 13:36:00,A,已出货未退款,已提现
7693,DD2017081674930802491453847542,3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017-05-07 13:55:00,A,已出货未退款,已提现
7701,DD2017081674930805336048578505,4.8,4.8,诗竹竹纤维面巾纸,2017-05-07 15:48:00,A,已出货未退款,已提现
7702,DD201708167493941368246998097,0.8,0.8,咪咪虾条马来西亚风味,2017-05-07 16:21:00,A,已出货未退款,已提现
7708,DD201708167493785275918571905,6.5,6.5,91g徐福记凤梨酥,2017-05-07 16:44:00,A,已出货未退款,已提现
7712,DD201708167493784999182739127,1.5,1.5,12g劲仔小鱼麻辣味,2017-05-07 17:25:00,A,已出货未退款,已提现
7714,DD2017081674930810255476426955,2.5,2.5,30g元朗小蛋卷,2017-05-07 17:45:00,A,已出货未退款,已提现
7720,DD2017081674930813291326733808,51.0,51.0,188g澳门永辉鸡仔饼,2017-05-07 17:59:00,A,已出货未退款,已提现
7723,DD201708167493966795097980874,4.0,4.0,脉动,2017-05-07 18:07:00,A,已出货未退款,已提现
7735,DD2017081674930817138070729326,4.5,4.5,250ml燕塘原味酸奶,2017-05-07 18:44:00,A,已出货未退款,已提现
7738,DD2017081674930818301080158719,4.0,4.0,55g奥利奥原味芝士饼干,2017-05-07 20:31:00,A,已出货未退款,已提现
7741,DD2017081674930818389085152759,0.0,0.0,330ml伊利畅意乳酸菌原味,2017-05-07 20:54:00,A,已出货未退款,已提现
7749,DD2017081674930820514687322224,2.5,2.5,30g无穷农场盐_鸡蛋,2017-05-07 23:42:00,A,已出货未退款,已提现
7750,DD2017081674930820535294184923,4.5,4.5,250ml燕塘红枣牛奶,2017-05-08 00:04:00,A,已出货未退款,已提现
7757,DD2017081674930822874013770561,4.5,4.5,250ml燕塘原味酸奶,2017-05-08 00:20:00,A,已出货未退款,已提现
7766,DD201708167493082874709909779,6.5,6.5,430g泰奇八宝粥,2017-05-08 08:26:00,A,已出货未退款,已提现
7783,DD201708167493967054614140121,3.0,3.0,卫龙大面筋,2017-05-08 12:07:00,A,已出货未退款,已提现
7787,DD20170816749378466742045083,1.8,1.8,32g卫龙亲嘴烧红烧牛肉味,2017-05-08 12:17:00,A,已出货未退款,已提现
7794,DD2017081674930834872103718401,1.6,1.6,20g咪咪虾条马来西亚风味,2017-05-08 13:26:00,A,已出货未退款,已提现
7798,DD2017081674930837592507620667,4.0,4.0,85g新麦潮北海道吐司,2017-05-08 13:36:00,A,已出货未退款,已提现
7803,DD2017081674930839458324341561,2.0,2.0,5片装益达绿箭口香糖,2017-05-08 15:31:00,A,已出货未退款,已提现
7807,DD201708167493084104022030561,3.0,3.0,40g双汇玉米热狗肠,2017-05-08 17:58:00,A,已出货未退款,已提现
7809,DD201708167493084209059430638,3.0,3.0,12g劲仔小鱼麻辣味,2017-05-08 19:08:00,A,已出货未退款,已提现
7815,DD2017081674930847102106993499,4.5,4.5,55g奥利奥原味芝士饼干,2017-05-08 20:38:00,A,已出货未退款,已提现
7817,DD2017081674930847914694427477,2.5,2.5,250ml王老吉盒装,2017-05-08 21:57:00,A,已出货未退款,已提现
7818,DD2017081674930847919519522016,6.0,6.0,86g合味道海鲜风味,2017-05-08 21:58:00,A,已出货未退款,已提现
