,订单号,应付金额,实际金额,商品,支付时间,地点,状态,提现
21374,DD201708167493879295174950525,6.0,6.0,330ml伊利畅意乳酸菌原味,2017-07-24 11:18:00,D,已出货未退款,已提现
21375,DD201708167493937109756198112,1.0,1.0,每日特惠,2017-07-24 11:18:00,D,已出货未退款,已提现
21385,DD201708167493292166279551161,3.5,3.5,250ml燕塘甜牛奶,2017-07-24 11:20:00,D,已出货未退款,已提现
21407,DD201708167493749599485999702,10.0,10.0,225g味之不规则饼干芝士味,2017-07-24 11:45:00,D,已出货未退款,已提现
21433,DD201708167493855867729112611,2.0,2.0,85g新麦潮北海道吐司,2017-07-24 11:53:00,D,已出货未退款,已提现
21439,DD20170730193905953121BAE17CD,1.0,1.0,香豆干,2017-07-24 12:02:00,D,已出货未退款,已提现
21469,DD2017073019384051EC138C3B737,2.0,2.0,怡宝纯净水,2017-07-24 12:47:00,D,已出货未退款,已提现
21472,DD201708167493573634724596095,5.5,5.5,268ml雀巢咖啡丝滑拿铁,2017-07-24 13:19:00,D,已出货未退款,已提现
21475,DD2017071402341354D6C99B14A87,3.0,3.0,雪碧最新款,2017-07-24 13:21:00,D,已出货未退款,已提现
21477,DD201707172021462105E86D97788,3.0,3.0,雪碧最新款,2017-07-24 13:22:00,D,已出货未退款,已提现
21489,DD20170816749343558448387713,4.5,4.5,250ml燕塘红枣牛奶,2017-07-24 13:42:00,D,已出货未退款,已提现
21493,DD20170630103747479789A640269,4.0,4.0,营养快线,2017-07-24 14:08:00,D,已出货未退款,已提现
21496,DD20170816749384809122667313,59.4,59.4,180g统一满汉全席台式半筋半肉牛肉面,2017-07-24 14:09:00,D,已出货未退款,已提现
21523,DD201708167493310934357527736,1.8,1.8,600ml雪碧,2017-07-24 14:57:00,D,已出货未退款,已提现
21524,DD2017073019160536ACBA119B728,4.0,4.0,阿萨姆煎茶奶绿,2017-07-24 14:57:00,D,已出货未退款,已提现
21540,DD2017082507554414FEEBE8D52CA,4.0,4.0,脉动,2017-07-24 15:17:00,D,已出货未退款,已提现
21559,DD2017073019122793C85F06213B9,4.0,4.0,脉动,2017-07-24 16:05:00,D,已出货未退款,已提现
21569,DD201707301911491590E629D8609,4.0,4.0,阿萨姆煎茶奶绿,2017-07-24 16:07:00,D,已出货未退款,已提现
21579,DD2017073019060627258BA75DEDA,3.0,3.0,统一绿茶,2017-07-24 16:18:00,D,已出货未退款,已提现
21580,DD201708167493432683813966443,6.0,6.0,小茗同学冷泡茶（乳酸菌味）,2017-07-24 16:18:00,D,已出货未退款,已提现
21586,DD20170816749342578419366522,4.0,4.0,145ml旺仔牛奶盒装,2017-07-24 16:25:00,D,已出货未退款,已提现
21611,DD201708167493648842113075015,4.5,4.5,燕塘甜牛奶,2017-07-24 16:35:00,D,已出货未退款,已提现
21614,DD2017081217473685660E815DFD8,1.0,1.0,小鱼仔,2017-07-24 16:56:00,D,已出货未退款,已提现
21632,DD20170730174143619A696F39B6F,2.0,2.0,怡宝纯净水,2017-07-24 17:12:00,D,已出货未退款,已提现
21634,DD2017073017405431BA0B838F3A5,3.5,3.5,东鹏特饮,2017-07-24 17:15:00,D,已出货未退款,已提现
21642,DD2017081674930887292373943695,4.0,4.0,奥利奥原味芝士,2017-07-24 17:19:00,D,已出货未退款,已提现
21643,DD2017061212183172F692A443D98,3.0,3.0,熊字饼,2017-07-24 17:19:00,D,已出货未退款,已提现
21648,DD20170730173953952246A483E79,4.0,4.0,阿萨姆奶茶,2017-07-24 17:29:00,D,已出货未退款,已提现
21660,DD201706181401549142ABB015700,3.0,3.0,可口可乐（500ml）,2017-07-24 17:38:00,D,已出货未退款,已提现
21665,DD2017070823061858E75402F7CAB,3.0,3.0,百事可乐330ml,2017-07-24 17:55:00,D,已出货未退款,已提现
21675,DD20170816749348391298813511,9.0,9.0,四洲粟一烧烧烤味,2017-07-24 18:57:00,D,已出货未退款,已提现
21679,DD201708167493184320879301261,6.0,6.0,13g无穷烤鸡小腿蜂蜜味,2017-07-24 19:10:00,D,已出货未退款,已提现
21680,DD20170615183348703683F75CC36,3.0,3.0,可口可乐（500ml）,2017-07-24 19:10:00,D,已出货未退款,已提现
21684,DD20170816749343250410493206,5.0,5.0,110g顺宝九制话梅,2017-07-24 19:27:00,D,已出货未退款,已提现
21700,DD201708167493313525732978163,3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017-07-25 07:41:00,D,已出货未退款,已提现
21712,DD201707120547311828837779F05,2.0,2.0,怡宝纯净水,2017-07-25 08:48:00,D,已出货未退款,已提现
21730,DD20170729162658100D6460D93C7,3.0,3.0,统一绿茶,2017-07-25 11:21:00,D,已出货未退款,已提现
21746,DD20170816749388795676763669,3.5,3.5,85g新麦潮手撕面包（提子味）,2017-07-25 12:36:00,D,已出货未退款,已提现
21767,DD20170710071936187D7644C44DB,3.0,3.0,统一冰红茶,2017-07-25 13:42:00,D,已出货未退款,已提现
21772,DD201708167493622218251338052,6.0,6.0,86g合味道浓猪骨味,2017-07-25 14:08:00,D,已出货未退款,已提现
21786,DD201708167493487412805436614,9.0,9.0,50g马赛克手撕鱿鱼条,2017-07-25 15:17:00,D,已出货未退款,已提现
21789,DD201708167493431895965611309,3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017-07-25 15:20:00,D,已出货未退款,已提现
21803,DD201708167493567786537937635,5.5,5.5,330ml伊利畅意乳酸菌原味,2017-07-25 16:01:00,D,已出货未退款,已提现
21810,DD2017071612100810AA45BCCB75A,4.0,4.0,营养快线,2017-07-25 16:14:00,D,已出货未退款,已提现
21821,DD20170615195349662CA43388171,3.5,3.5,东鹏特饮,2017-07-25 16:35:00,D,已出货未退款,已提现
21828,DD201708167493431717266294981,0.6,0.6,10g卫龙亲嘴烧香辣味,2017-07-25 17:02:00,D,已出货未退款,已提现
21848,DD201708167493845771752961599,4.5,4.5,40g呀土豆番茄酱味,2017-07-25 17:45:00,D,已出货未退款,已提现
21856,DD20170611224310976FD8BEE5BEB,3.0,3.0,茉莉蜜茶,2017-07-25 18:12:00,D,已出货未退款,已提现
21869,DD201708167493594058667531218,5.0,5.0,205g伊利安慕希原味,2017-07-25 19:05:00,D,已出货未退款,已提现
21876,DD20170806203443855F0445190E1,3.0,3.0,果粒橙,2017-07-25 19:50:00,D,已出货未退款,已提现
21882,DD201706201645137619F9E1FD533,4.0,4.0,脉动,2017-07-25 20:12:00,D,已出货未退款,已提现
21888,DD2017072418224159326E165E163,3.0,3.0,统一冰红茶,2017-07-25 21:03:00,D,已出货未退款,已提现
21894,DD201708167493877292628633047,6.0,6.0,330ml伊利畅意乳酸菌原味,2017-07-26 08:39:00,D,已出货未退款,已提现
21901,DD2017071311443647B47E984BA94,2.5,2.5,伊利优酸乳,2017-07-26 09:02:00,D,已出货未退款,已提现
21916,DD201708167493203221753657988,3.5,3.5,250ML东鹏特饮,2017-07-26 09:27:00,D,已出货未退款,已提现
21917,DD201708167493437653331586561,7.0,7.0,维他原味豆奶,2017-07-26 09:27:00,D,已出货未退款,已提现
21922,DD201708167493644953785552603,4.5,4.5,250ml燕塘原味酸奶,2017-07-26 09:44:00,D,已出货未退款,已提现
21947,DD201708167493667443280441401,4.0,4.0,上好佳田园薯片,2017-07-26 11:26:00,D,已出货未退款,已提现
21951,DD201708167493165536387535283,11.0,11.0,268ml雀巢咖啡丝滑拿铁,2017-07-26 12:10:00,D,已出货未退款,已提现
21952,DD20170615002334964BDC43B8130,1.0,1.0,香豆干,2017-07-26 12:10:00,D,已出货未退款,已提现
21958,DD201708167493505470520257897,7.0,7.0,145g果王迷你山楂包装,2017-07-26 12:38:00,D,已出货未退款,已提现
21965,DD20170810194727295F0DD42018D,2.5,2.5,伊利优酸乳,2017-07-26 13:21:00,D,已出货未退款,已提现
21970,DD2017073115325791D642D8F6F74,1.5,1.5,鸭翅,2017-07-26 14:11:00,D,已出货未退款,已提现
22051,DD20170714145846441EE65B58B84,3.0,3.0,雪碧（500ml）,2017-07-26 21:01:00,D,已出货未退款,已提现
22059,DD201708167493430225721758473,4.5,4.5,180ml雀巢咖啡罐装,2017-07-27 09:00:00,D,已出货未退款,已提现
22062,DD201707201003561365CB487BFB8,4.0,4.0,阿萨姆奶茶,2017-07-27 09:17:00,D,已出货未退款,已提现
22068,DD2017073014063143781AA934EC6,1.0,1.0,香豆干,2017-07-27 09:47:00,D,已出货未退款,已提现
22071,DD2017071808150096AE5E7F245D5,3.0,3.0,雪碧（500ml）,2017-07-27 10:37:00,D,已出货未退款,已提现
22083,DD2017072815403131D15ED0013D5,3.0,3.0,熊字饼,2017-07-27 11:27:00,D,已出货未退款,已提现
22094,DD2017062821204960EF43769819F,3.0,3.0,雪碧（500ml）,2017-07-27 12:36:00,D,已出货未退款,已提现
22098,DD20170721155451528913EE86D7E,3.0,3.0,可口可乐（500ml）,2017-07-27 12:51:00,D,已出货未退款,已提现
22111,DD20170823205329802F04DC460D6,2.0,2.0,怡宝纯净水,2017-07-27 14:50:00,D,已出货未退款,已提现
22143,DD20170710210220314A9F862DE00,4.0,4.0,脉动,2017-07-27 15:56:00,D,已出货未退款,已提现
22144,DD2017071910295990379A33C3EF2,6.0,6.0,红牛,2017-07-27 16:02:00,D,已出货未退款,已提现
22145,DD2017073010160982D23D03F991E,3.0,3.0,可口可乐330ml,2017-07-27 16:04:00,D,已出货未退款,已提现
22147,DD201708167493427806376102766,3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017-07-27 16:05:00,D,已出货未退款,已提现
22154,DD20170730101404775254FB1152E,3.0,3.0,卫龙大面筋,2017-07-27 16:11:00,D,已出货未退款,已提现
22161,DD20170730101326716771AE43FCC,3.0,3.0,卫龙大面筋,2017-07-27 16:13:00,D,已出货未退款,已提现
22171,DD2017073010080894C4647305C7C,4.0,4.0,脉动,2017-07-27 16:14:00,D,已出货未退款,已提现
22192,DD2017073009260550FCC36262F30,3.5,3.5,东鹏特饮,2017-07-27 16:18:00,D,已出货未退款,已提现
22213,DD2017073008383838FBC4AA42E73,3.0,3.0,统一冰红茶,2017-07-27 16:43:00,D,已出货未退款,已提现
22239,DD20170816749392939724937857,3.0,3.0,卫龙大面筋,2017-07-27 17:54:00,D,已出货未退款,已提现
22291,DD201708167493298166081397084,7.0,7.0,600ml可口可乐,2017-07-27 19:02:00,D,已出货未退款,已提现
22292,DD201708167493923097058211608,3.5,3.5,东鹏特饮,2017-07-27 19:02:00,D,已出货未退款,已提现
22307,DD201708167493577048563145265,4.5,4.5,500ml加多宝,2017-07-27 19:20:00,D,已出货未退款,已提现
22311,DD2017073001144771A8E9FC5405B,2.5,2.5,伊利优酸乳,2017-07-27 19:21:00,D,已出货未退款,已提现
22316,DD201708167493565261755191691,6.0,6.0,86g合味道海鲜风味,2017-07-27 19:24:00,D,已出货未退款,已提现
22321,DD201708167493425722218710435,4.5,4.5,68g好丽友巧克力派2枚,2017-07-27 19:28:00,D,已出货未退款,已提现
22323,DD201708167493425641597461684,7.0,7.0,80g马赛克香蕉片,2017-07-27 19:39:00,D,已出货未退款,已提现
22326,DD201707131829165266B4EBF7E10,3.0,3.0,可口可乐（500ml）,2017-07-27 20:24:00,D,已出货未退款,已提现
22344,DD2017081016014125110C1ED58D1,3.0,3.0,熊字饼,2017-07-28 08:24:00,D,已出货未退款,已提现
22358,DD2017072817392012C35B628E0FD,2.0,2.0,怡宝纯净水,2017-07-28 10:48:00,D,已出货未退款,已提现
22362,DD201708167493640344814833708,4.5,4.5,40g呀土豆番茄酱味,2017-07-28 11:13:00,D,已出货未退款,已提现
22365,DD201707071500175572908800021,1.0,1.0,小鱼仔,2017-07-28 11:58:00,D,已出货未退款,已提现
22385,DD2017082420314677471253E1293,4.0,4.0,营养快线,2017-07-28 15:13:00,D,已出货未退款,已提现
22419,DD201708167493859031847982259,1.5,1.5,40g双汇玉米热狗肠,2017-07-28 17:14:00,D,已出货未退款,已提现
22423,DD20170814172909195D7E9B773F0,1.0,1.0,小鱼仔,2017-07-28 18:03:00,D,已出货未退款,已提现
22432,DD201708167493565585499265165,12.5,12.5,100g*5瓶益力多,2017-07-28 18:33:00,D,已出货未退款,已提现
22435,DD201706121932156438C629501E7,3.0,3.0,统一绿茶,2017-07-28 18:37:00,D,已出货未退款,已提现
22458,DD201706301517084232532167E97,3.5,3.5,统一冰红茶,2017-07-29 13:00:00,D,已出货未退款,已提现
22475,DD2017081674930529572577383231,1.8,1.8,32g卫龙亲嘴烧,2017-07-29 17:08:00,D,已出货未退款,已提现
22476,DD2017060820030740854EF5BB23B,3.0,3.0,雪碧（500ml）,2017-07-29 17:08:00,D,已出货未退款,已提现
22480,DD2017072920381226F9E168748C6,3.0,3.0,统一冰红茶,2017-07-29 17:23:00,D,已出货未退款,已提现
22485,DD201708167493424037790315223,5.0,5.0,220g宝丰龙龟苓膏,2017-07-30 03:48:00,D,已出货未退款,已提现
22493,DD201708167493886414114807571,1.8,1.8,32g卫龙亲嘴烧,2017-07-30 07:02:00,D,已出货未退款,已提现
22494,DD2017072919512120408743EFE10,3.5,3.5,王老吉（罐）,2017-07-30 07:02:00,D,已出货未退款,已提现
22497,DD20170729194542322D22DAD0DB4,1.0,1.0,香豆干,2017-07-30 07:37:00,D,已出货未退款,已提现
22499,DD201708167493886296382683683,1.8,1.8,32g卫龙亲嘴烧,2017-07-30 07:41:00,D,已出货未退款,已提现
22500,DD2017072919445822D89347E7706,3.5,3.5,王老吉（罐）,2017-07-30 07:41:00,D,已出货未退款,已提现
22505,DD20170729194401724315F2C432F,1.0,1.0,小鱼仔,2017-07-30 08:11:00,D,已出货未退款,已提现
22506,DD201708167493423449176734235,2.5,2.5,30g元朗小蛋卷,2017-07-30 08:15:00,D,已出货未退款,已提现
22507,DD2017072919424726B4294699952,1.0,1.0,香豆干,2017-07-30 08:15:00,D,已出货未退款,已提现
22509,DD2017061517484768001D202D5AF,3.0,3.0,可口可乐最新款,2017-07-30 08:40:00,D,已出货未退款,已提现
22539,DD20170608082214644CFAE77A990,3.0,3.0,统一冰红茶,2017-07-30 09:09:00,D,已出货未退款,已提现
22543,DD201708167493412019319204586,7.5,7.5,雀巢咖啡,2017-07-30 09:22:00,D,已出货未退款,已提现
22550,DD20170729173451412EF4C3CF0EF,4.0,4.0,阿萨姆奶茶,2017-07-30 09:43:00,D,已出货未退款,已提现
22552,DD20170710214840664301DDD5650,3.0,3.0,伊利纯牛奶,2017-07-30 10:37:00,D,已出货未退款,已提现
22560,DD201708167493884368240192347,1.8,1.8,32g卫龙亲嘴烧,2017-07-30 12:05:00,D,已出货未退款,已提现
22561,DD2017072917250483E400B34A2BE,4.0,4.0,王老吉（500ml）,2017-07-30 12:05:00,D,已出货未退款,已提现
22570,DD20170729171116610A87CB24214,1.0,1.0,小鱼仔,2017-07-30 12:22:00,D,已出货未退款,已提现
22572,DD20170729171003115F08588C9CF,3.5,3.5,王老吉（罐）,2017-07-30 12:24:00,D,已出货未退款,已提现
22578,DD20170625100258250871297A3EA,4.0,4.0,阿萨姆奶茶,2017-07-30 12:32:00,D,已出货未退款,已提现
22579,DD2017061921114821B8741B8A12E,3.0,3.0,统一冰红茶,2017-07-30 12:33:00,D,已出货未退款,已提现
22580,DD2017071305432696B422CE20747,4.0,4.0,营养快线,2017-07-30 12:48:00,D,已出货未退款,已提现
22585,DD201708167493495892194129261,7.5,7.5,雀巢咖啡,2017-07-30 12:51:00,D,已出货未退款,已提现
22589,DD20170823165542930E64072CAA1,2.5,2.5,伊利优酸乳,2017-07-30 13:00:00,D,已出货未退款,已提现
22596,DD201707291607551759D551C2B17,3.5,3.5,东鹏特饮,2017-07-30 14:14:00,D,已出货未退款,已提现
22604,DD201707291554326055F421B4C98,3.0,3.0,可口可乐（500ml）,2017-07-30 14:23:00,D,已出货未退款,已提现
22613,DD2017073018531313D931BE8F96F,2.0,2.0,怡宝纯净水,2017-07-30 15:05:00,D,已出货未退款,已提现
22614,DD2017071122423986319C522078F,3.0,3.0,统一绿茶,2017-07-30 15:18:00,D,已出货未退款,已提现
22622,DD20170804183222949C7B46F5159,6.0,6.0,红牛,2017-07-30 15:41:00,D,已出货未退款,已提现
22629,DD201707131123452062FB328E39E,3.5,3.5,东鹏特饮,2017-07-30 16:17:00,D,已出货未退款,已提现
22640,DD201708167493518438618375497,6.5,6.5,148g富甲一方紫薯仔,2017-07-30 16:50:00,D,已出货未退款,已提现
22641,DD2017081674930763348436272993,6.0,6.0,40g双汇玉米热狗肠,2017-07-30 16:50:00,D,已出货未退款,已提现
22666,DD2017072515044464741B596D651,3.0,3.0,可口可乐最新款,2017-07-30 17:04:00,D,已出货未退款,已提现
22672,DD20170714195130446E19E89470F,4.0,4.0,脉动,2017-07-30 17:26:00,D,已出货未退款,已提现
22681,DD201708167493669489127024224,4.0,4.0,日式鱼果,2017-07-30 17:44:00,D,已出货未退款,已提现
22688,DD2017062716354546D2C2BC1B0A4,2.0,2.0,鸭翅,2017-07-30 18:29:00,D,已出货未退款,已提现
22693,DD2017061300244543B8AE13DEB83,1.0,1.0,香豆干,2017-07-30 18:52:00,D,已出货未退款,已提现
22694,DD20170816210127264741BFF9605,4.0,4.0,阿萨姆奶茶,2017-07-30 18:59:00,D,已出货未退款,已提现
22702,DD2017082408574434101C2A2FECE,3.0,3.0,统一绿茶,2017-07-30 19:06:00,D,已出货未退款,已提现
22703,DD201707041359571626778332103,3.0,3.0,百事可乐330ml,2017-07-30 19:10:00,D,已出货未退款,已提现
22718,DD2017081674930436108792810086,4.0,4.0,奥利奥原味芝士,2017-07-30 19:54:00,D,已出货未退款,已提现
22719,DD2017071015522817DFB43F5417A,4.0,4.0,脉动,2017-07-30 19:54:00,D,已出货未退款,已提现
22730,DD201708167493781267801346365,3.0,3.0,70g乖媳妇野山泡椒凤爪,2017-07-30 20:00:00,D,已出货未退款,已提现
22738,DD20170730211627768E70577E9F7,3.0,3.0,雪碧最新款,2017-07-30 20:18:00,D,已出货未退款,已提现
22750,DD201707291300548456C50B52F0E,2.0,2.0,怡宝纯净水,2017-07-30 20:52:00,D,已出货未退款,已提现
22753,DD2017072913002263DC8085F3FF1,4.0,4.0,脉动,2017-07-30 20:53:00,D,已出货未退款,已提现
22777,DD201708167493403687059232697,1.8,1.8,32g卫龙亲嘴烧,2017-07-30 23:35:00,D,已出货未退款,已提现
22790,DD2017061517490063571B4196F39,3.5,3.5,东鹏特饮,2017-07-31 08:48:00,D,已出货未退款,已提现
22815,DD201708167493402940814002482,0.6,0.6,10g卫龙亲嘴烧香辣味,2017-07-31 09:35:00,D,已出货未退款,已提现
22816,DD201707050846411259CD36572A5,3.5,3.5,王老吉（罐）,2017-07-31 09:39:00,D,已出货未退款,已提现
22819,DD20170816749364416413255895,6.0,6.0,86g合味道海鲜风味,2017-07-31 09:48:00,D,已出货未退款,已提现
22853,DD201708167493402583505350366,3.5,3.5,600ml可口可乐,2017-07-31 12:11:00,D,已出货未退款,已提现
22858,DD201708167493816523051621636,2.5,2.5,无穷农场盐_鸡蛋,2017-07-31 12:15:00,D,已出货未退款,已提现
22859,DD201708167493923745996761624,3.0,3.0,雪碧（500ml）,2017-07-31 12:15:00,D,已出货未退款,已提现
22877,DD20170816749340110560088308,12.0,12.0,330ml伊利畅意乳酸菌原味,2017-07-31 12:41:00,D,已出货未退款,已提现
22886,DD20170816749357204118394109,5.0,5.0,48g好丽友薯愿香烤原味,2017-07-31 13:45:00,D,已出货未退款,已提现
22910,DD20170626112433274AAAD0657CD,3.0,3.0,统一冰红茶,2017-07-31 15:10:00,D,已出货未退款,已提现
22915,DD201708167493579620627103963,1.5,1.5,40g双汇玉米热狗肠,2017-07-31 15:20:00,D,已出货未退款,已提现
22943,DD201708167493400186239267747,13.5,13.5,250ml燕塘原味酸奶,2017-07-31 16:07:00,D,已出货未退款,已提现
22947,DD201708167493399943097746307,6.0,6.0,480ml小茗同学冷泡溜溜哒茶,2017-07-31 16:14:00,D,已出货未退款,已提现
22958,DD2017071708273875669EFDEC4C9,4.0,4.0,阿萨姆奶茶,2017-07-31 16:43:00,D,已出货未退款,已提现
22963,DD201707041215263440C4D4702E2,2.0,2.0,鸭翅,2017-07-31 16:48:00,D,已出货未退款,已提现
22968,DD2017062918550267A750F8D1EEE,3.0,3.0,可口可乐（500ml）,2017-07-31 16:53:00,D,已出货未退款,已提现
