,订单号,应付金额,实际金额,商品,支付时间,地点,状态,提现
9136,DD201708167493125588702218068,6.0,6.0,250ml维他柠檬茶,2017-05-21 03:40:00,B,已出货未退款,已提现
9143,DD201708167493722194346159996,3.5,3.5,维他原味豆奶,2017-05-21 07:24:00,B,已出货未退款,已提现
9145,DD20170816749312592430662626,1.5,1.5,40g双汇玉米热狗肠,2017-05-21 07:45:00,B,已出货未退款,已提现
9148,DD201708167493126038213300075,5.0,5.0,30g无穷农场盐_鸡蛋,2017-05-21 07:49:00,B,已出货未退款,已提现
9153,DD2017052809411751D7F2C6AD7E5,3.5,3.5,东鹏特饮,2017-05-21 08:52:00,B,已出货未退款,已提现
9157,DD201708167493126280664280361,3.0,3.0,40g双汇玉米热狗肠,2017-05-21 09:49:00,B,已出货未退款,已提现
9161,DD20170816749312634569141289,1.8,1.8,600ml雪碧,2017-05-21 10:09:00,B,已出货未退款,已提现
9162,DD201708167493515632236512808,2.5,2.5,30g无穷农场盐_鸡蛋,2017-05-21 10:13:00,B,已出货未退款,已提现
9163,DD2017081208051025B3691AFC14B,3.5,3.5,可口可乐330ml,2017-05-21 10:13:00,B,已出货未退款,已提现
9164,DD201708167493976555314156611,3.5,3.5,东鹏特饮,2017-05-21 10:33:00,B,已出货未退款,已提现
9166,DD201708167493722155355566409,5.0,5.0,85g统一老坛酸菜牛肉面,2017-05-21 10:50:00,B,已出货未退款,已提现
9171,DD201708167493126692568334728,2.5,2.5,250ml维他柠檬茶,2017-05-21 11:45:00,B,已出货未退款,已提现
9183,DD20170816749312712085244835,3.0,3.0,250ml维他奶巧克力味,2017-05-21 12:10:00,B,已出货未退款,已提现
9185,DD2017081206403279731A6ACDF2F,4.0,4.0,果粒橙,2017-05-21 12:16:00,B,已出货未退款,已提现
9187,DD201708167493127178019070272,18.0,18.0,250ML东鹏特饮,2017-05-21 12:20:00,B,已出货未退款,已提现
9189,DD201708167493127332714994732,6.5,6.5,250ml红牛,2017-05-21 12:26:00,B,已出货未退款,已提现
9190,DD2017072020272250E41A96F6542,2.5,2.5,可口可乐最新款,2017-05-21 12:27:00,B,已出货未退款,已提现
9200,DD201708167493721602313510091,0.8,0.8,20g咪咪虾条马来西亚风味,2017-05-21 13:14:00,B,已出货未退款,已提现
9218,DD201708167493128146376130159,6.0,6.0,145ml旺仔牛奶盒装,2017-05-21 16:32:00,B,已出货未退款,已提现
9223,DD201708167493720791129420546,2.0,2.0,85g新麦潮手撕面包（提子味）,2017-05-21 16:46:00,B,已出货未退款,已提现
9231,DD201708167493720370736183986,1.8,1.8,32g卫龙亲嘴烧红烧牛肉味,2017-05-21 17:30:00,B,已出货未退款,已提现
9232,DD20170816749312852124084003,2.5,2.5,250ml维他柠檬茶,2017-05-21 17:32:00,B,已出货未退款,已提现
9234,DD201708167493977404407359792,3.0,3.0,统一冰红茶,2017-05-21 17:34:00,B,已出货未退款,已提现
9239,DD201708167493128777578350546,5.0,5.0,85g统一老坛酸菜牛肉面,2017-05-21 17:37:00,B,已出货未退款,已提现
9240,DD20170720203454457C8C85C1681,3.0,3.0,卫龙大面筋,2017-05-21 17:38:00,B,已出货未退款,已提现
9242,DD20170816749312879488368998,2.5,2.5,30g无穷农场盐_鸡蛋,2017-05-21 17:39:00,B,已出货未退款,已提现
9243,DD201708167493128801443194107,4.0,4.0,85g新麦潮北海道吐司,2017-05-21 17:42:00,B,已出货未退款,已提现
9249,DD201708167493977682309931707,6.0,6.0,芦荟汁,2017-05-21 17:52:00,B,已出货未退款,已提现
9253,DD201708167493370362339605236,12.5,12.5,100g*5瓶益力多,2017-05-21 17:56:00,B,已出货未退款,已提现
9254,DD20170720204155333C54877F78D,4.0,4.0,银鹭八宝粥,2017-05-21 17:56:00,B,已出货未退款,已提现
9257,DD201708167493720335463099501,3.5,3.5,85g新麦潮手撕面包（提子味）,2017-05-21 18:04:00,B,已出货未退款,已提现
9265,DD201708167493720248327313624,4.5,4.5,78g卫龙亲嘴语辣条,2017-05-21 19:13:00,B,已出货未退款,已提现
9271,DD2017072020424231FDFAED2FE49,2.0,2.0,鸭翅,2017-05-21 20:13:00,B,已出货未退款,已提现
9283,DD2017081204314315F891784A50C,3.0,3.0,怡宝纯净水,2017-05-21 21:06:00,B,已出货未退款,已提现
9285,DD201708167493129853832901381,6.5,6.5,250ml红牛,2017-05-21 21:19:00,B,已出货未退款,已提现
9292,DD201708167493977927656888869,3.0,3.0,卫龙大面筋,2017-05-21 22:13:00,B,已出货未退款,已提现
9296,DD201708167493130428023114102,9.0,9.0,500ml营养快线原味,2017-05-21 22:37:00,B,已出货未退款,已提现
9298,DD201708167493130525279246294,1.5,1.5,40g双汇玉米热狗肠,2017-05-21 22:43:00,B,已出货未退款,已提现
9301,DD201708167493978031038948811,6.0,6.0,芦荟汁,2017-05-21 23:20:00,B,已出货未退款,已提现
9303,DD201708167493130638073569374,3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017-05-21 23:24:00,B,已出货未退款,已提现
9308,DD20170816749313079479899019,1.8,1.8,32g卫龙亲嘴烧红烧牛肉味,2017-05-22 00:12:00,B,已出货未退款,已提现
9309,DD2017072020552620CB9665EA1BE,2.0,2.0,怡宝纯净水,2017-05-22 00:14:00,B,已出货未退款,已提现
9313,DD20170816749313091373070821,3.0,3.0,无穷烤鸡小腿（蜂蜜）,2017-05-22 01:45:00,B,已出货未退款,已提现
9315,DD201708167493131091773761775,5.5,5.5,70g乐事薯片（原味）,2017-05-22 02:14:00,B,已出货未退款,已提现
9321,DD201708167493719946063059625,4.5,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017-05-22 05:30:00,B,已出货未退款,已提现
9323,DD2017072020553716C8773EBDA0F,2.5,2.5,伊利纯牛奶,2017-05-22 06:26:00,B,已出货未退款,已提现
9327,DD201708167493131524319149495,0.8,0.8,20g咪咪虾条马来西亚风味,2017-05-22 07:44:00,B,已出货未退款,已提现
9328,DD201707202055427289F7EBBBFEB,2.0,2.0,怡宝纯净水,2017-05-22 07:45:00,B,已出货未退款,已提现
9330,DD201708167493978515851792338,3.5,3.5,东鹏特饮,2017-05-22 07:46:00,B,已出货未退款,已提现
9335,DD2017072020580141FCAB24008F4,3.0,3.0,统一冰红茶,2017-05-22 07:48:00,B,已出货未退款,已提现
9349,DD20170720205834488CD82A24A68,2.0,2.0,怡宝纯净水,2017-05-22 09:44:00,B,已出货未退款,已提现
9351,DD201708120431101071878F3FBBC,3.5,3.5,伊利纯牛奶,2017-05-22 09:45:00,B,已出货未退款,已提现
9359,DD20170816749313210559257807,16.5,16.5,268ml雀巢咖啡丝滑拿铁,2017-05-22 10:34:00,B,已出货未退款,已提现
9362,DD2017081674931322411667856,0.0,0.0,30g无穷农场盐_鸡蛋,2017-05-22 10:52:00,B,已出货未退款,已提现
9366,DD201708167493978761213122058,3.0,3.0,可口可乐（500ml）,2017-05-22 11:29:00,B,已出货未退款,已提现
9368,DD201708167493978787383362985,6.0,6.0,芦荟汁,2017-05-22 11:30:00,B,已出货未退款,已提现
9378,DD201708167493132318207159364,3.5,3.5,600ml可口可乐,2017-05-22 12:14:00,B,已出货未退款,已提现
9379,DD201708167493132444296413593,4.5,4.5,55g奥利奥原味夹心饼干,2017-05-22 12:21:00,B,已出货未退款,已提现
9382,DD201708167493978803046914104,4.0,4.0,阿萨姆煎茶奶绿,2017-05-22 12:27:00,B,已出货未退款,已提现
9387,DD201708167493132551490171386,6.0,6.0,268ml雀巢咖啡丝滑拿铁,2017-05-22 12:34:00,B,已出货未退款,已提现
9388,DD201708167493132665442387336,3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017-05-22 13:01:00,B,已出货未退款,已提现
9391,DD201708167493132677426461914,7.0,7.0,330ml伊利畅意乳酸菌原味,2017-05-22 13:13:00,B,已出货未退款,已提现
9397,DD20170720210636313DDE3B46E62,3.0,3.0,百事可乐500ml,2017-05-22 13:56:00,B,已出货未退款,已提现
9399,DD201708167493401953437114328,1.5,1.5,45g双汇泡面拍挡,2017-05-22 14:02:00,B,已出货未退款,已提现
9400,DD2017081203263021F9CA4C68956,5.0,5.0,脉动,2017-05-22 14:02:00,B,已出货未退款,已提现
9407,DD201708167493719065926467593,3.0,3.0,250ml维他原味豆奶,2017-05-22 15:12:00,B,已出货未退款,已提现
9418,DD201708167493978988713906953,2.0,2.0,怡宝纯净水,2017-05-22 16:31:00,B,已出货未退款,已提现
9428,DD201708167493979005403958148,6.0,6.0,芦荟汁,2017-05-22 17:07:00,B,已出货未退款,已提现
9434,DD20170816749313367831128529,4.5,4.5,40g乐事薯片墨西哥鸡汁番茄味,2017-05-22 17:11:00,B,已出货未退款,已提现
9435,DD201708167493133700876237951,3.0,3.0,250ml维他柠檬茶,2017-05-22 17:12:00,B,已出货未退款,已提现
9441,DD201708167493408029003983771,1.5,1.5,45g双汇泡面拍挡,2017-05-22 17:37:00,B,已出货未退款,已提现
9442,DD201707202116208922B0EAB1B0F,4.0,4.0,脉动,2017-05-22 17:37:00,B,已出货未退款,已提现
9444,DD201708167493371678399488006,1.8,1.8,32g卫龙亲嘴烧,2017-05-22 17:39:00,B,已出货未退款,已提现
9445,DD2017072021163221E944A9A3C95,4.0,4.0,王老吉（500ml）,2017-05-22 17:39:00,B,已出货未退款,已提现
9446,DD20170720211934840CAB234B54C,10.0,10.0,口味王槟榔（绿）,2017-05-22 17:40:00,B,已出货未退款,已提现
9448,DD201707202121079891090E8C631,1.5,1.5,鸭翅,2017-05-22 17:47:00,B,已出货未退款,已提现
9451,DD201708167493979215613016578,3.0,3.0,统一冰红茶,2017-05-22 17:48:00,B,已出货未退款,已提现
9459,DD20170720213108953524B382701,2.5,2.5,可口可乐330ml,2017-05-22 17:53:00,B,已出货未退款,已提现
9464,DD201708167493134268394915206,5.0,5.0,500ml统一阿萨姆奶茶,2017-05-22 17:57:00,B,已出货未退款,已提现
9468,DD201708167493134400208191526,5.0,5.0,85g统一老坛酸菜牛肉面,2017-05-22 18:10:00,B,已出货未退款,已提现
9470,DD201708167493134430534624011,3.0,3.0,55g奥利奥原味芝士饼干,2017-05-22 18:19:00,B,已出货未退款,已提现
9475,DD201708167493134537561218537,18.0,18.0,260g马来西亚进口茱蒂丝口口香饼干,2017-05-22 18:42:00,B,已出货未退款,已提现
9476,DD201708167493718425593001082,3.0,3.0,250ml维他原味豆奶,2017-05-22 18:54:00,B,已出货未退款,已提现
9478,DD201708167493134579779368211,3.5,3.5,250ml燕塘红枣牛奶,2017-05-22 19:01:00,B,已出货未退款,已提现
9480,DD201708167493718301267845066,4.5,4.5,250ml燕塘红枣牛奶,2017-05-22 19:04:00,B,已出货未退款,已提现
9481,DD201708167493718283926736137,1.8,1.8,32g卫龙亲嘴烧红烧牛肉味,2017-05-22 19:31:00,B,已出货未退款,已提现
9483,DD201708167493718270393515912,3.0,3.0,250ml维他奶巧克力味,2017-05-22 20:05:00,B,已出货未退款,已提现
9484,DD201708167493134687746207671,4.5,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017-05-22 20:17:00,B,已出货未退款,已提现
9485,DD20170812030952636910EA69E8A,3.5,3.5,伊利优酸乳,2017-05-22 20:20:00,B,已出货未退款,已提现
9488,DD201708167493718243523547712,4.5,4.5,80g香飘飘椰果奶茶原味,2017-05-22 20:21:00,B,已出货未退款,已提现
9489,DD201708120309243559BF72323A8,5.0,5.0,王老吉（500ml）,2017-05-22 20:22:00,B,已出货未退款,已提现
9509,DD201708167493135206675580259,7.5,7.5,250ml维他柠檬茶,2017-05-22 22:01:00,B,已出货未退款,已提现
9518,DD201708167493135799185053195,3.0,3.0,600ml可口可乐,2017-05-22 22:59:00,B,已出货未退款,已提现
9519,DD201708167493135896940395518,4.5,4.5,68g好丽友蛋黄派2枚,2017-05-22 23:00:00,B,已出货未退款,已提现
9520,DD2017081674931359064606783,1.5,1.5,40g双汇玉米热狗肠,2017-05-22 23:02:00,B,已出货未退款,已提现
9521,DD201707202137347226A274A9819,2.0,2.0,鸭翅,2017-05-22 23:03:00,B,已出货未退款,已提现
9527,DD201708167493136205516014331,5.5,5.5,430g泰奇八宝粥,2017-05-22 23:10:00,B,已出货未退款,已提现
9530,DD2017081674931362826374171,2.5,2.5,145ml旺仔牛奶盒装,2017-05-22 23:26:00,B,已出货未退款,已提现
9532,DD201708167493136359868206719,3.0,3.0,600ml可口可乐,2017-05-22 23:56:00,B,已出货未退款,已提现
9534,DD201708120303458878506CBD675,4.0,4.0,果粒橙,2017-05-23 00:01:00,B,已出货未退款,已提现
9538,DD201708167493136390065286885,0.0,0.0,330ml伊利畅意乳酸菌原味,2017-05-23 00:22:00,B,已出货未退款,已提现
9541,DD201708167493136492872454416,4.5,4.5,250ml燕塘原味酸奶,2017-05-23 00:40:00,B,已出货未退款,已提现
9545,DD201708167493717151506817205,3.5,3.5,600ml可口可乐,2017-05-23 05:05:00,B,已出货未退款,已提现
9550,DD2017081203030242E474C539B7C,4.5,4.5,营养快线,2017-05-23 07:34:00,B,已出货未退款,已提现
9553,DD201708167493136799775048508,4.5,4.5,500ml加多宝,2017-05-23 07:35:00,B,已出货未退款,已提现
9555,DD20170816749313693264354367,6.0,6.0,250ml维他柠檬茶,2017-05-23 07:43:00,B,已出货未退款,已提现
9562,DD201708167493716800338661835,3.8,3.8,110g顺宝九制话梅,2017-05-23 08:45:00,B,已出货未退款,已提现
9563,DD201708167493137140666639959,4.5,4.5,78g卫龙亲嘴语辣条,2017-05-23 08:57:00,B,已出货未退款,已提现
9564,DD201708167493137203128257296,2.5,2.5,250ml维他柠檬茶,2017-05-23 09:02:00,B,已出货未退款,已提现
9568,DD201708167493137271611377227,4.0,4.0,20g马来西亚风味咪咪蟹味粒0219,2017-05-23 09:39:00,B,已出货未退款,已提现
9585,DD20170816749337241243078393,3.0,3.0,40g双汇玉米热狗肠,2017-05-23 11:32:00,B,已出货未退款,已提现
9586,DD20170812020548432E738E51A40,5.0,5.0,王老吉（500ml）,2017-05-23 11:32:00,B,已出货未退款,已提现
9587,DD201708167493138219264386071,2.5,2.5,30g无穷农场盐_鸡蛋,2017-05-23 11:33:00,B,已出货未退款,已提现
9589,DD201708167493138291956177674,4.0,4.0,健能酸奶,2017-05-23 11:37:00,B,已出货未退款,已提现
9590,DD201708167493138331742297292,4.0,4.0,450ml美汁源果粒橙,2017-05-23 11:56:00,B,已出货未退款,已提现
9595,DD201708167493980264549094471,6.0,6.0,红牛,2017-05-23 12:06:00,B,已出货未退款,已提现
9601,DD201708167493138423100762724,1.5,1.5,12g劲仔小鱼麻辣味,2017-05-23 12:08:00,B,已出货未退款,已提现
9604,DD20170812013605499D0859F0775,4.0,4.0,统一冰红茶,2017-05-23 12:17:00,B,已出货未退款,已提现
9609,DD20170816749313862807715317,4.5,4.5,40g乐事美国经典原味,2017-05-23 12:31:00,B,已出货未退款,已提现
9611,DD20170812012452332CF3F331C4A,5.0,5.0,脉动,2017-05-23 12:44:00,B,已出货未退款,已提现
9617,DD201708167493715531470965214,5.4,5.4,32g卫龙亲嘴烧,2017-05-23 12:56:00,B,已出货未退款,已提现
9618,DD201708167493139096460142981,2.5,2.5,250ml维他柠檬茶,2017-05-23 13:17:00,B,已出货未退款,已提现
9623,DD201708167493980465791724441,3.0,3.0,百事可乐500ml,2017-05-23 13:28:00,B,已出货未退款,已提现
9633,DD201708167493715438318015422,6.0,6.0,250ml维他原味豆奶,2017-05-23 14:04:00,B,已出货未退款,已提现
9648,DD20170816749314022725593443,1.5,1.5,40g双汇玉米热狗肠,2017-05-23 15:12:00,B,已出货未退款,已提现
9649,DD201708167493140246504955887,5.0,5.0,85g统一老坛酸菜牛肉面,2017-05-23 15:18:00,B,已出货未退款,已提现
9651,DD2017081200521994F26FEE313B6,3.5,3.5,可口可乐330ml,2017-05-23 15:35:00,B,已出货未退款,已提现
9653,DD201708167493714961882815759,5.5,5.5,268ml雀巢咖啡丝滑拿铁,2017-05-23 15:36:00,B,已出货未退款,已提现
9654,DD2017081200500215F5460EA19A0,3.5,3.5,王老吉（罐）,2017-05-23 15:38:00,B,已出货未退款,已提现
9666,DD2017072023375159EC9CF89F711,1.5,1.5,鸭翅,2017-05-23 15:59:00,B,已出货未退款,已提现
9668,DD20170812000436318B9E4C5F7A9,3.0,3.0,怡宝纯净水,2017-05-23 16:00:00,B,已出货未退款,已提现
9678,DD201708167493140517811207024,4.0,4.0,30g无穷农场盐_鸡蛋,2017-05-23 16:35:00,B,已出货未退款,已提现
9680,DD20170721005045636FE7546381D,4.0,4.0,脉动,2017-05-23 17:15:00,B,已出货未退款,已提现
9701,DD201708167493140898862615574,5.0,5.0,13g无穷烤鸡小腿蜂蜜味,2017-05-23 17:48:00,B,已出货未退款,已提现
9706,DD201708167493141071943129979,2.5,2.5,30g无穷农场盐_鸡蛋,2017-05-23 18:15:00,B,已出货未退款,已提现
9710,DD201708167493714572150885289,4.5,4.5,40g呀土豆薯片滋香烤鸡味,2017-05-23 18:58:00,B,已出货未退款,已提现
9732,DD20170811234036700B6C83D1E17,3.0,3.0,怡宝纯净水,2017-05-23 20:39:00,B,已出货未退款,已提现
9738,DD2017081123401493EEB80575B17,3.5,3.5,芬达330ml,2017-05-23 21:04:00,B,已出货未退款,已提现
9742,DD201708167493142208525870814,4.5,4.5,68g好丽友巧克力派2枚,2017-05-23 21:39:00,B,已出货未退款,已提现
9743,DD20170721040146928F6E1730ECA,4.0,4.0,脉动,2017-05-23 21:40:00,B,已出货未退款,已提现
9745,DD20170816749314229446420266,3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017-05-23 21:41:00,B,已出货未退款,已提现
9748,DD201708167493142409151241891,3.0,3.0,150g健能酸奶原味,2017-05-23 21:57:00,B,已出货未退款,已提现
9753,DD201708167493142911049871157,5.5,5.5,205g伊利安慕希原味,2017-05-23 22:47:00,B,已出货未退款,已提现
9761,DD201708167493713952245604864,9.0,9.0,40g呀土豆薯片滋香烤鸡味,2017-05-24 00:06:00,B,已出货未退款,已提现
9763,DD201708167493981524893370559,5.0,5.0,脉动,2017-05-24 00:12:00,B,已出货未退款,已提现
9769,DD201708167493143617257369456,7.5,7.5,145ml旺仔牛奶盒装,2017-05-24 01:17:00,B,已出货未退款,已提现
9773,DD201708167493143896398364387,4.5,4.5,500ml农夫果园 (芒果+菠萝+番石榴),2017-05-24 03:02:00,B,已出货未退款,已提现
9776,DD201708167493902008399844393,1.5,1.5,45g双汇泡面拍挡,2017-05-24 03:40:00,B,已出货未退款,已提现
9777,DD2017072104154159451F7F1BE5F,4.0,4.0,阿萨姆奶茶,2017-05-24 03:40:00,B,已出货未退款,已提现
9781,DD20170816749398163963969313,2.0,2.0,怡宝纯净水,2017-05-24 04:49:00,B,已出货未退款,已提现
9785,DD201708167493144093142826148,2.0,2.0,85g新麦潮北海道吐司,2017-05-24 04:53:00,B,已出货未退款,已提现
9789,DD201708167493144154340111346,4.5,4.5,480ml小茗同学冷泡青柠红茶,2017-05-24 04:58:00,B,已出货未退款,已提现
9792,DD201708167493981718142861509,3.5,3.5,东鹏特饮,2017-05-24 07:41:00,B,已出货未退款,已提现
9798,DD201708167493713501648016448,4.5,4.5,500ml农夫果园 (芒果+菠萝+番石榴),2017-05-24 08:10:00,B,已出货未退款,已提现
9807,DD201708167493144666172824073,3.0,3.0,无穷烤鸡小腿（蜂蜜）,2017-05-24 10:11:00,B,已出货未退款,已提现
9810,DD201708167493144673081547527,3.5,3.5,250ml燕塘原味酸奶,2017-05-24 10:13:00,B,已出货未退款,已提现
9816,DD201708167493981810726999366,5.0,5.0,尖叫,2017-05-24 11:44:00,B,已出货未退款,已提现
9819,DD201708167493144783614490386,4.0,4.0,450ml美汁源果粒橙,2017-05-24 11:55:00,B,已出货未退款,已提现
9821,DD201708167493144895991935977,1.8,1.8,32g卫龙亲嘴烧,2017-05-24 12:03:00,B,已出货未退款,已提现
9822,DD201708167493144901298635103,8.0,8.0,450ml美汁源果粒橙,2017-05-24 12:05:00,B,已出货未退款,已提现
