,订单号,应付金额,实际金额,商品,支付时间,地点,状态,提现
14833,DD20170816749325728598625616,1.8,1.8,32g卫龙亲嘴烧红烧牛肉味,2017-06-10 21:45:00,C,已出货未退款,已提现
14852,DD201708167493257803455953414,5.6,5.6,250ml维他原味豆奶,2017-06-11 00:17:00,C,已出货未退款,已提现
14859,DD201708167493257991534395104,8.0,8.0,250ml燕塘甜牛奶,2017-06-11 01:00:00,C,已出货未退款,已提现
14861,DD201708167493258054722317507,6.0,6.0,250ml维他原味豆奶,2017-06-11 01:03:00,C,已出货未退款,已提现
14862,DD201708167493258068690463373,3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017-06-11 01:06:00,C,已出货未退款,已提现
14863,DD201708167493258081318380008,1.5,1.5,40g双汇玉米热狗肠,2017-06-11 01:54:00,C,已出货未退款,已提现
14867,DD201708167493258299548591588,1.5,1.5,45g双汇泡面拍挡,2017-06-11 03:24:00,C,已出货未退款,已提现
14869,DD201708167493258426192308273,6.5,6.5,430g泰奇八宝粥,2017-06-11 05:04:00,C,已出货未退款,已提现
14872,DD201708167493258598288139095,3.5,3.5,70g乖媳妇野山泡椒凤爪,2017-06-11 07:20:00,C,已出货未退款,已提现
14892,DD201708167493894275248681703,1.6,1.6,20g咪咪虾条马来西亚风味,2017-06-11 09:06:00,C,已出货未退款,已提现
14893,DD2017080212072070B754CFB1902,3.0,3.0,怡宝纯净水,2017-06-11 09:06:00,C,已出货未退款,已提现
14899,DD201708167493259315445356255,7.0,7.0,维他原味豆奶,2017-06-11 09:40:00,C,已出货未退款,已提现
14900,DD201708167493259327604940864,0.8,0.8,20g咪咪虾条马来西亚风味,2017-06-11 09:41:00,C,已出货未退款,已提现
14906,DD201708167493259799870427464,9.0,9.0,四洲粟一烧烧烤味,2017-06-11 10:22:00,C,已出货未退款,已提现
14911,DD201708167493260356573636776,3.0,3.0,无穷烤鸡小腿（蜂蜜）,2017-06-11 10:36:00,C,已出货未退款,已提现
14917,DD201708167493260578625247845,4.0,4.0,65g卫龙亲嘴豆皮,2017-06-11 11:48:00,C,已出货未退款,已提现
14921,DD2017081674932608706414699,21.0,21.0,150g洽洽原香瓜子,2017-06-11 12:04:00,C,已出货未退款,已提现
14932,DD201708167493261015930432882,4.0,4.0,咪咪虾条马来西亚风味,2017-06-11 12:16:00,C,已出货未退款,已提现
14955,DD201708167493262117666005802,4.0,4.0,145ml旺仔牛奶盒装,2017-06-11 14:04:00,C,已出货未退款,已提现
14972,DD201704041315206427542A04B2F,2.0,2.0,怡宝纯净水,2017-06-11 14:38:00,C,已出货未退款,已提现
14978,DD20170404135003514EEA3FE571B,2.5,2.5,凤爪,2017-06-11 15:18:00,C,已出货未退款,已提现
14983,DD201708167493263014153727445,6.5,6.5,430g泰奇八宝粥,2017-06-11 15:46:00,C,已出货未退款,已提现
14988,DD201708167493263060178200475,1.8,1.8,600ml雪碧,2017-06-11 15:51:00,C,已出货未退款,已提现
15005,DD201708167493939590582559476,0.8,0.8,20g咪咪虾条马来西亚风味,2017-06-11 16:56:00,C,已出货未退款,已提现
15006,DD201708167493811511179665966,2.8,2.8,250ml维他原味豆奶,2017-06-11 16:56:00,C,已出货未退款,已提现
15007,DD2017080522563375A7AA74F0215,4.0,4.0,王老吉（罐）,2017-06-11 16:56:00,C,已出货未退款,已提现
15008,DD201708167493263390242688474,6.0,6.0,250ml维他原味豆奶,2017-06-11 17:06:00,C,已出货未退款,已提现
15024,DD2017040423370615854FB3DC94D,2.0,2.0,怡宝纯净水,2017-06-11 17:46:00,C,已出货未退款,已提现
15026,DD201704051611392349374A86AAF,4.0,4.0,王老吉（500ml）,2017-06-11 17:47:00,C,已出货未退款,已提现
15037,DD201708167493264451069362831,2.0,2.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017-06-11 18:09:00,C,已出货未退款,已提现
15048,DD20170816749326464802682576,3.0,3.0,70g乖媳妇野山泡椒凤爪,2017-06-11 18:32:00,C,已出货未退款,已提现
15049,DD20170816749326466853627335,2.8,2.8,旺仔牛奶,2017-06-11 18:43:00,C,已出货未退款,已提现
15051,DD201708167493264676733064004,1.6,1.6,2g韩国海牌海苔,2017-06-11 18:52:00,C,已出货未退款,已提现
15052,DD201708167493264682658522035,13.0,13.0,430g泰奇八宝粥,2017-06-11 18:53:00,C,已出货未退款,已提现
15055,DD201708167493564834267764152,5.0,5.0,110g顺宝九制话梅,2017-06-11 18:57:00,C,已出货未退款,已提现
15060,DD20170405185058884006F72906A,3.5,3.5,东鹏特饮,2017-06-11 19:32:00,C,已出货未退款,已提现
15065,DD201708167493265032905722927,5.0,5.0,370g泰奇八宝粥,2017-06-11 20:10:00,C,已出货未退款,已提现
15066,DD201708167493265109607351033,4.0,4.0,55g奥利奥原味芝士饼干,2017-06-11 20:11:00,C,已出货未退款,已提现
15074,DD2017051020454052ED89E4DA8C9,4.0,4.0,可口可乐（500ml）,2017-06-11 20:34:00,C,已出货未退款,已提现
15084,DD201708167493265547175076362,2.0,2.0,双汇玉米热狗肠,2017-06-11 21:13:00,C,已出货未退款,已提现
15096,DD201708167493265989457388029,2.8,2.8,250ml维他原味豆奶,2017-06-11 21:53:00,C,已出货未退款,已提现
15107,DD201708167493266233940006081,3.0,3.0,250ml维他原味豆奶,2017-06-11 22:41:00,C,已出货未退款,已提现
15113,DD201708167493266446669418746,5.0,5.0,145ml旺仔牛奶盒装,2017-06-11 22:57:00,C,已出货未退款,已提现
15118,DD20170407085921672473E8A1879,4.0,4.0,脉动,2017-06-11 23:09:00,C,已出货未退款,已提现
15121,DD2017040713021030D3DF728E1F5,10.0,10.0,和成天下（黄）,2017-06-11 23:10:00,C,已出货未退款,已提现
15129,DD2017040713023992555A83A1B50,3.0,3.0,统一冰红茶,2017-06-12 00:04:00,C,已出货未退款,已提现
15136,DD201708167493266886496453039,7.0,7.0,150g洽洽原香瓜子,2017-06-12 00:34:00,C,已出货未退款,已提现
15142,DD201708167493267002572933989,6.0,6.0,86g合味道海鲜风味,2017-06-12 02:40:00,C,已出货未退款,已提现
15146,DD201708167493267084804517217,6.0,6.0,250ml维他柠檬茶,2017-06-12 02:44:00,C,已出货未退款,已提现
15150,DD201704081208333953171C0161B,4.0,4.0,王老吉（500ml）,2017-06-12 03:02:00,C,已出货未退款,已提现
15157,DD201708167493267451611056055,7.0,7.0,68g好丽友巧克力派2枚,2017-06-12 03:59:00,C,已出货未退款,已提现
15158,DD20170816749326745791930866,5.6,5.6,20g咪咪虾条马来西亚风味,2017-06-12 04:02:00,C,已出货未退款,已提现
15164,DD201708167493267550807855491,1.5,1.5,40g双汇玉米热狗肠,2017-06-12 07:24:00,C,已出货未退款,已提现
15168,DD201708167493267800516266902,10.0,10.0,145ml旺仔牛奶盒装,2017-06-12 07:47:00,C,已出货未退款,已提现
15173,DD201708167493268037731774542,4.0,4.0,250ml燕塘红枣牛奶,2017-06-12 08:04:00,C,已出货未退款,已提现
15189,DD201708167493645994023601242,5.0,5.0,85g统一老坛酸菜牛肉面,2017-06-12 10:22:00,C,已出货未退款,已提现
15193,DD201708167493645803146034576,2.5,2.5,无穷农场盐_鸡蛋,2017-06-12 11:16:00,C,已出货未退款,已提现
15207,DD201708167493268892577058262,12.0,12.0,250ml红牛,2017-06-12 12:14:00,C,已出货未退款,已提现
15208,DD20170816749326891462092372,3.6,3.6,32g卫龙亲嘴烧,2017-06-12 12:16:00,C,已出货未退款,已提现
15219,DD2017080318353987643F8FFEDAE,3.5,3.5,可口可乐330ml,2017-06-12 13:31:00,C,已出货未退款,已提现
15226,DD201708167493269639948775065,1.6,1.6,20g咪咪虾条马来西亚风味,2017-06-12 14:39:00,C,已出货未退款,已提现
15231,DD201708167493269767095175503,3.0,3.0,250ml维他原味豆奶,2017-06-12 15:07:00,C,已出货未退款,已提现
15248,DD201708167493645640691338118,4.5,4.5,52g旺旺仙贝,2017-06-12 16:37:00,C,已出货未退款,已提现
15285,DD201708167493645382383587681,0.8,0.8,20g马来西亚风味咪咪蟹味粒0219,2017-06-12 18:32:00,C,已出货未退款,已提现
15286,DD201708167493541156328948228,3.0,3.0,250ml维他原味豆奶,2017-06-12 18:33:00,C,已出货未退款,已提现
15295,DD2017040916220417179C38C6CC7,4.0,4.0,王老吉（500ml）,2017-06-12 19:28:00,C,已出货未退款,已提现
15298,DD201708167493506208852760492,4.0,4.0,85g统一老坛酸菜牛肉面,2017-06-12 19:32:00,C,已出货未退款,已提现
15305,DD201708167493271437806405391,15.0,15.0,250ml统一麦香奶茶,2017-06-12 20:15:00,C,已出货未退款,已提现
15312,DD201708167493271598701679139,1.6,1.6,咪咪虾条马来西亚风味,2017-06-12 20:36:00,C,已出货未退款,已提现
15316,DD201708167493271654393211958,4.0,4.0,85g新麦潮北海道吐司,2017-06-12 21:23:00,C,已出货未退款,已提现
15324,DD201708167493271946979714645,8.5,8.5,225g味之不规则饼干芝士味,2017-06-12 21:48:00,C,已出货未退款,已提现
15327,DD201708167493272014807164919,4.5,4.5,250ml燕塘原味酸奶,2017-06-12 22:08:00,C,已出货未退款,已提现
15328,DD201708167493272089531260387,6.0,6.0,86g合味道海鲜风味,2017-06-12 22:09:00,C,已出货未退款,已提现
15330,DD20170409183613755D2F22E802E,10.0,10.0,口味王槟榔（绿）,2017-06-12 22:11:00,C,已出货未退款,已提现
15333,DD201708167493272258115066273,4.0,4.0,55g奥利奥原味芝士饼干,2017-06-12 22:17:00,C,已出货未退款,已提现
15336,DD20170816749327262522184532,6.0,6.0,78g合味道杯面香菇炖鸡风味,2017-06-12 22:57:00,C,已出货未退款,已提现
15350,DD201708167493273096609272628,5.5,5.5,统一来一桶香辣老坛酸菜牛肉面,2017-06-12 23:29:00,C,已出货未退款,已提现
15352,DD201708167493273138427880607,3.0,3.0,250ml维他原味豆奶,2017-06-12 23:33:00,C,已出货未退款,已提现
15356,DD201708167493273347605031749,4.5,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017-06-12 23:44:00,C,已出货未退款,已提现
15366,DD2017040921130195394768DBF9E,3.0,3.0,统一冰红茶,2017-06-13 00:15:00,C,已出货未退款,已提现
15368,DD201708167493273560830053271,4.5,4.5,48g好丽友薯愿香烤原味,2017-06-13 00:16:00,C,已出货未退款,已提现
15381,DD201708167493274053991498022,3.0,3.0,145ml旺仔牛奶罐装,2017-06-13 03:07:00,C,已出货未退款,已提现
15389,DD201708167493274217144475614,6.5,6.5,123gUFO炒面XO酱海鲜风味,2017-06-13 07:47:00,C,已出货未退款,已提现
15392,DD201708167493274285590685978,3.2,3.2,2g韩国海牌海苔,2017-06-13 07:53:00,C,已出货未退款,已提现
15396,DD20170816749327446347189298,6.0,6.0,86g合味道海鲜风味,2017-06-13 08:32:00,C,已出货未退款,已提现
15397,DD201708167493907110271160445,1.5,1.5,40g双汇玉米热狗肠,2017-06-13 08:51:00,C,已出货未退款,已提现
15398,DD201707251519529423E57AB6F98,4.0,4.0,营养快线,2017-06-13 08:51:00,C,已出货未退款,已提现
15404,DD2017081674932747904057698,9.0,9.0,85g嘉士利果乐果香夹心饼干蓝莓味,2017-06-13 10:21:00,C,已出货未退款,已提现
15406,DD201708167493274947995992988,6.4,6.4,韩国海牌海苔,2017-06-13 10:39:00,C,已出货未退款,已提现
15412,DD201708167493541122690767878,8.0,8.0,美汁源果粒橙,2017-06-13 11:12:00,C,已出货未退款,已提现
15414,DD20170410153549466CAE305312B,2.0,2.0,鸭翅,2017-06-13 11:54:00,C,已出货未退款,已提现
15415,DD201708167493275237778173436,16.0,16.0,250ml燕塘原味酸奶,2017-06-13 11:55:00,C,已出货未退款,已提现
15416,DD2017072515214243ED43C80B67F,3.0,3.0,统一冰红茶,2017-06-13 11:58:00,C,已出货未退款,已提现
15420,DD201708167493275371515844644,2.5,2.5,145ml旺仔牛奶盒装,2017-06-13 12:08:00,C,已出货未退款,已提现
15423,DD2017041020513579DA0714ACCD8,15.0,15.0,口味王槟榔（红）,2017-06-13 12:14:00,C,已出货未退款,已提现
15438,DD201708167493562394574845886,5.0,5.0,500ml统一阿萨姆奶茶,2017-06-13 14:09:00,C,已出货未退款,已提现
15442,DD201708167493276410515006332,3.5,3.5,维他柠檬茶,2017-06-13 14:22:00,C,已出货未退款,已提现
15446,DD201708167493276639206045374,10.0,10.0,37.5g费列罗榛果威化巧克力3颗,2017-06-13 15:06:00,C,已出货未退款,已提现
15447,DD201708167493645285215085883,4.5,4.5,40g乐事美国经典原味,2017-06-13 15:13:00,C,已出货未退款,已提现
15456,DD201708167493277004902431718,3.5,3.5,丽芝士纳宝帝奶酪威化饼干,2017-06-13 15:54:00,C,已出货未退款,已提现
15459,DD20170410223939200E0DF2FEFB9,10.0,10.0,和成天下（黄）,2017-06-13 16:01:00,C,已出货未退款,已提现
15464,DD2017080911204961C6D42F245E3,3.0,3.0,怡宝纯净水,2017-06-13 16:34:00,C,已出货未退款,已提现
15466,DD20170522122653832628F71F898,3.5,3.5,东鹏特饮,2017-06-13 16:37:00,C,已出货未退款,已提现
15474,DD201708167493277543434988446,3.0,3.0,12g劲仔小鱼麻辣味,2017-06-13 17:20:00,C,已出货未退款,已提现
15482,DD201708167493277723153734307,35.4,35.4,37.5g费列罗榛果威化巧克力3颗,2017-06-13 17:35:00,C,已出货未退款,已提现
15513,DD20170803182610368B01D9D93CE,3.5,3.5,芬达330ml,2017-06-13 20:37:00,C,已出货未退款,已提现
15524,DD201708167493451968888794221,5.5,5.5,205g伊利安慕希原味,2017-06-13 21:49:00,C,已出货未退款,已提现
15525,DD2017080521402164337502D7220,4.0,4.0,雪碧（500ml）,2017-06-13 21:49:00,C,已出货未退款,已提现
15526,DD2017080910453074C98B3E73AA0,3.0,3.0,怡宝纯净水,2017-06-13 21:50:00,C,已出货未退款,已提现
15537,DD201708167493278671130764618,4.0,4.0,20g咪咪虾条马来西亚风味,2017-06-13 22:48:00,C,已出货未退款,已提现
15541,DD201708167493278873050513365,2.0,2.0,85g新麦潮北海道吐司,2017-06-13 23:13:00,C,已出货未退款,已提现
15543,DD20170816749327891323172775,8.0,8.0,美汁源果粒橙,2017-06-13 23:18:00,C,已出货未退款,已提现
15549,DD201708167493279126016097319,0.8,0.8,20g马来西亚风味咪咪蟹味粒0219,2017-06-13 23:30:00,C,已出货未退款,已提现
15555,DD201708167493279258735971627,4.5,4.5,500ml加多宝,2017-06-13 23:58:00,C,已出货未退款,已提现
15558,DD2017081674932794753783013,3.0,3.0,500ml康师傅冰糖雪梨,2017-06-14 00:24:00,C,已出货未退款,已提现
15560,DD2017041116433315E3CC9E6E9A9,4.0,4.0,营养快线,2017-06-14 01:35:00,C,已出货未退款,已提现
15563,DD201708167493279591713179279,3.0,3.0,40g双汇玉米热狗肠,2017-06-14 02:11:00,C,已出货未退款,已提现
15569,DD201708167493279759448787397,2.0,2.0,85g新麦潮手撕面包（提子味）,2017-06-14 03:17:00,C,已出货未退款,已提现
15575,DD2017041116543983D5803E29038,3.0,3.0,统一绿茶,2017-06-14 05:27:00,C,已出货未退款,已提现
15580,DD201708167493280205443663246,7.0,7.0,34g公仔迷你杯牛肉味,2017-06-14 07:43:00,C,已出货未退款,已提现
15589,DD201708167493280488212085918,12.0,12.0,250ml燕塘红枣牛奶,2017-06-14 09:44:00,C,已出货未退款,已提现
15598,DD201708167493280999896577055,1.5,1.5,40g双汇玉米热狗肠,2017-06-14 11:02:00,C,已出货未退款,已提现
15602,DD20170816749328111023371507,4.0,4.0,450ml美汁源果粒橙,2017-06-14 11:53:00,C,已出货未退款,已提现
15605,DD201708167493281376714065514,6.5,6.5,123gUFO炒面XO酱海鲜风味,2017-06-14 12:12:00,C,已出货未退款,已提现
15610,DD201708167493908006330202409,1.5,1.5,40g双汇玉米热狗肠,2017-06-14 12:26:00,C,已出货未退款,已提现
15611,DD2017080910292269B3F9588B7A7,3.0,3.0,芬达330ml,2017-06-14 12:26:00,C,已出货未退款,已提现
15619,DD201708167493281627560502929,7.0,7.0,泰奇八宝粥,2017-06-14 13:17:00,C,已出货未退款,已提现
15622,DD201707251832272690245839955,2.5,2.5,伊利优酸乳,2017-06-14 13:30:00,C,已出货未退款,已提现
15625,DD201708167493894736869510882,1.6,1.6,2g韩国海牌海苔,2017-06-14 14:03:00,C,已出货未退款,已提现
15626,DD2017051020395260A9F499F0488,4.0,4.0,可口可乐（500ml）,2017-06-14 14:03:00,C,已出货未退款,已提现
15630,DD2017041213263115158D527EFBF,4.0,4.0,王老吉（500ml）,2017-06-14 14:32:00,C,已出货未退款,已提现
15631,DD201708167493399400726505402,4.0,4.0,30g无穷农场盐_鸡蛋,2017-06-14 14:33:00,C,已出货未退款,已提现
15632,DD2017072518383486D9CEA9C0DF3,2.5,2.5,可口可乐最新款,2017-06-14 14:33:00,C,已出货未退款,已提现
15633,DD201708167493281816000146347,3.0,3.0,250ml维他柠檬茶,2017-06-14 14:45:00,C,已出货未退款,已提现
15637,DD201708167493281922239683556,1.5,1.5,40g双汇玉米热狗肠,2017-06-14 14:55:00,C,已出货未退款,已提现
15639,DD201708167493282037668669925,3.0,3.0,250ml维他奶低糖原味,2017-06-14 15:04:00,C,已出货未退款,已提现
15645,DD201708167493282210675495567,3.5,3.5,85g新麦潮手撕面包（提子味）,2017-06-14 15:36:00,C,已出货未退款,已提现
15658,DD201708167493645057296230579,6.5,6.5,100g果王咸柑桔罐装,2017-06-14 17:10:00,C,已出货未退款,已提现
15659,DD20170816749328261940253602,4.0,4.0,450ml美汁源果粒橙,2017-06-14 17:25:00,C,已出货未退款,已提现
15677,DD201708167493282908015889976,17.0,17.0,188g澳门永辉鸡仔饼,2017-06-14 18:30:00,C,已出货未退款,已提现
15695,DD201708167493283139779512671,5.0,5.0,500ml统一阿萨姆奶茶,2017-06-14 20:06:00,C,已出货未退款,已提现
15701,DD2017041217434752CD1796339B4,4.5,4.5,好吃点,2017-06-14 21:12:00,C,已出货未退款,已提现
15704,DD201708167493283388445759285,3.5,3.5,丽芝士纳宝帝奶酪威化饼干,2017-06-14 21:47:00,C,已出货未退款,已提现
15707,DD201708167493283411994323353,9.0,9.0,52g旺旺仙贝,2017-06-14 22:03:00,C,已出货未退款,已提现
15720,DD201708167493284210082131002,8.0,8.0,越南LIPO奶味面包干100g,2017-06-14 23:53:00,C,已出货未退款,已提现
15722,DD20170412174512812A8515E4E18,3.5,3.5,东鹏特饮,2017-06-14 23:54:00,C,已出货未退款,已提现
15725,DD201708167493284654255304598,3.5,3.5,可乐可乐,2017-06-15 00:17:00,C,已出货未退款,已提现
15732,DD201708167493284769068319457,9.0,9.0,250ml燕塘红枣牛奶,2017-06-15 00:25:00,C,已出货未退款,已提现
15759,DD201708167493285587405796918,4.5,4.5,40g乐事美国经典原味,2017-06-15 08:58:00,C,已出货未退款,已提现
15760,DD201708167493285636135050054,36.0,36.0,260g马来西亚进口茱蒂丝口口香饼干,2017-06-15 08:59:00,C,已出货未退款,已提现
15764,DD201708167493285659820341894,10.0,10.0,味之不规则饼干（芝士味）,2017-06-15 09:26:00,C,已出货未退款,已提现
15766,DD201708167493285909411202301,8.0,8.0,80g四洲粟一烧烧烤味,2017-06-15 09:36:00,C,已出货未退款,已提现
15767,DD201708167493285919396433284,2.0,2.0,145ml旺仔牛奶盒装,2017-06-15 09:37:00,C,已出货未退款,已提现
15776,DD201708167493286070922775406,2.0,2.0,85g新麦潮北海道吐司,2017-06-15 10:00:00,C,已出货未退款,已提现
15783,DD201708167493286317461997093,3.0,3.0,70g乖媳妇野山泡椒凤爪,2017-06-15 10:50:00,C,已出货未退款,已提现
15784,DD201708167493286351660787059,36.0,36.0,260g马来西亚进口茱蒂丝口口香饼干,2017-06-15 10:52:00,C,已出货未退款,已提现
